Pressure,Beta,massratio,comp1,comp2,wtot
700581.1623246493,9.554379332498117,3.9802933499784867,8.306014846282956,7.393592085775136,15.699606932058092
701743.4869739478,9.55812044608375,3.97951481572195,8.3341616665209,7.359300332219606,15.693461998740506
702905.8116232464,9.561845926678366,3.978737731181914,8.362284284771496,7.325063236849532,15.687347521621028
704068.136272545,9.565555803467367,3.9779620916394074,8.390382756041927,7.290880631248888,15.681263387290816
705230.4609218437,9.569250105611427,3.977187892399058,8.418457135134338,7.256752347794708,15.675209482929045
706392.7855711422,9.572928862247226,3.976415128788943,8.446507476646627,7.222678219651113,15.669185696297738
707555.1102204409,9.576592102487172,3.9756437961604276,8.47453383497353,7.188658080764736,15.663191915738265
708717.4348697395,9.580239855419814,3.974873889888038,8.502536264307649,7.154691765859127,15.657228030166776
709879.759519038,9.583872150108817,3.9741054053692966,8.5305148186408,7.1207791104311635,15.651293929071963
711042.0841683366,9.587489015594063,3.9733383380245395,8.558469551764627,7.086919950744822,15.645389502509449
712204.4088176352,9.59109048089102,3.972572683296833,8.58640051727188,7.053114123827081,15.63951464109896
713366.7334669338,9.594676574990693,3.9718084366517292,8.61430776855741,7.019361467463243,15.633669236020653
714529.0581162324,9.59824732685988,3.97104559357724,8.642191358819217,6.9856618201916785,15.627853179010895
715691.3827655311,9.60180276544093,3.9702841495835908,8.670051341059393,6.9520150212995695,15.622066362358963
716853.7074148296,9.605342919652012,3.9695241002031003,8.697887768085025,6.918420910817851,15.616308678902875
718016.0320641282,9.608867818386585,3.9687654409900683,8.725700692509315,6.88487932951729,15.610580022026605
719178.3567134268,9.61237749051351,3.968008167520613,8.753490166752858,6.8513901189033755,15.604880285656233
720340.6813627253,9.6158719648779,3.967252275392506,8.781256243044131,6.8179531212108175,15.59920936425495
721503.006012024,9.619351270299546,3.9664977602250757,8.808998973420495,6.784568179401549,15.593567152822043
722665.3306613227,9.622815435574129,3.9657446176590323,8.836718409729716,6.751235137157626,15.587953546887341
723827.6553106213,9.626264489472595,3.9649928433563635,8.864414603630504,6.717953838878208,15.582368442508713
724989.9799599198,9.629698460741299,3.964242433000155,8.892087606593197,6.68472412967512,15.576811736268317
726152.3046092184,9.633117378102213,3.9634933822944816,8.919737469901602,6.65154585536719,15.57128332526879
727314.629258517,9.636521270252294,3.9627456869642623,8.947364244652846,6.618418862477975,15.565783107130821
728476.9539078155,9.639910165863979,3.9619993427551874,8.974967981759171,6.585342998229742,15.560310979988913
729639.2785571142,9.643284093585029,3.961254345433453,9.002548731948645,6.552318110539592,15.554866842488238
730801.6032064129,9.646643082037974,3.960510690785744,9.03010654576578,6.519344048016388,15.549450593782167
731963.9278557114,9.649987159821338,3.9597683746190495,9.057641473572728,6.486420659954208,15.544062133526936
733126.25250501,9.653316355508057,3.959027392760591,9.085153565550353,6.453547796330524,15.538701361880877
734288.5771543086,9.656630697646712,3.958287741057609,9.112642871698768,6.42072530780037,15.533368179499139
735450.9018036071,9.659930214760612,3.957549415377313,9.140109441838465,6.387953045693412,15.528062487531876
736613.2264529057,9.663214935348481,3.956812411606684,9.167553325611136,6.355230862008779,15.522784187619916
737775.5511022044,9.66648488788356,3.9560767256524487,9.194974572480717,6.322558609412245,15.517533181892961
738937.875751503,9.669740100814533,3.9553423534408245,9.22237323173406,6.289936141230855,15.512309372964916
740100.2004008016,9.672980602564822,3.9546092909174946,9.24974935248182,6.257363311450022,15.507112663931842
741262.5250501002,9.676206421532743,3.953877534047436,9.277102983659622,6.224839974708924,15.501942958368545
742424.8496993987,9.67941758609146,3.9531470788149075,9.304434174028668,6.192365986296872,15.49680016032554
743587.1743486973,9.682614124589008,3.952417921223115,9.331742972176574,6.159941202149328,15.491684174325902
744749.4989979959,9.685796065348347,3.951690057294284,9.359029426518495,6.127565478843605,15.4865949053621
745911.8236472945,9.688963436666606,3.950963483069466,9.38629358529764,6.09523867359651,15.48153225889415
747074.1482965932,9.69211626681642,3.9502381946084255,9.41353549658651,6.062960644257936,15.476496140844446
748236.4729458918,9.695254584044548,3.949514187989509,9.440755208287099,6.030731249309853,15.471486457596953
